ID,Gene,Chromosome,Start,End,Strand,Interpro_ID,Ontology_ID,Best_TAIR,Best_sport,Best_trembl_plants,Description,L_fSC_1,L_fSC_2,L_fSC_3,L_fSC_4,L_AtSC_1,L_AtSC_2,L_AtSC_3,L_AtSC_4,L_AtSCMloti_1,L_AtSCMloti_2,L_AtSCMloti_3,L_AtSCMloti_4,L_LjSC_1,L_LjSC_2,L_LjSC_3,L_LjSC_4,L_mock_1,L_mock_2,L_mock_3,L_mock_4,fullSC_vs_Mock_pvalue,fullSC_vs_Mock_padj,fullSC_vs_Mock_log2FoldChange,AtSC_vs_Mock_pvalue,AtSC_vs_Mock_padj,AtSC_vs_Mock_log2FoldChange,AtSCMloti_vs_Mock_pvalue,AtSCMloti_vs_Mock_padj,AtSCMloti_vs_Mock_log2FoldChange,LjSC_vs_Mock_pvalue,LjSC_vs_Mock_padj,LjSC_vs_Mock_log2FoldChange,fullSC_vs_AtSC_pvalue,fullSC_vs_AtSC_padj,fullSC_vs_AtSC_log2FoldChange,fullSC_vs_AtSCMloti_pvalue,fullSC_vs_AtSCMloti_padj,fullSC_vs_AtSCMloti_log2FoldChange,fullSC_vs_LjSC_pvalue,fullSC_vs_LjSC_padj,fullSC_vs_LjSC_log2FoldChange,AtSC_vs_AtSCMloti_pvalue,AtSC_vs_AtSCMloti_padj,AtSC_vs_AtSCMloti_log2FoldChange,AtSC_vs_LjSC_pvalue,AtSC_vs_LjSC_padj,AtSC_vs_LjSC_log2FoldChange,AtSCMloti_vs_LjSC_pvalue,AtSCMloti_vs_LjSC_padj,AtSCMloti_vs_LjSC_log2FoldChange,cl
LotjaGi2g1v0140300.1,LotjaGi2g1v0140300,chr2,51150672,51156160,-,"IPR001752 (Kinesin motor domain), IPR010994 (RuvA domain 2-like), IPR027417 (P-loop containing nucleoside triphosphate hydrolase)","GO:0000166, GO:0003774, GO:0003777, GO:0005524, GO:0007018, GO:0008017",AT5G23910.1 ATP binding microtubule motor family protein,sp|F4KEC6|KN10C_ARATH Kinesin-like protein KIN-10C,"tr|A0A072UBG9|A0A072UBG9_MEDTR ATP-binding microtubule motor family protein, putative",Kinesin-like protein,3.9420867299915257,3.728471834726137,3.5383300930946837,3.7836069937991357,4.987212943332677,5.139909407763244,4.484769445657847,5.035857828419784,3.716158145111693,3.8186674299130807,3.5177032104745773,3.6873735209929115,4.462401693059794,4.481001989162763,4.585655660598608,4.482569042768279,3.7482273491358473,4.144750767856482,3.7046908308602893,3.8609896437392304,0.14086723453348768,0.9898943062694526,-0.557781084528135,0.11641989326671842,1,0.7808213667853798,0.08428829641024364,0.9929319212491425,-0.6129369517536362,0.06882416821408413,0.9137446544885334,0.729141073444202,0.0013880597957387042,0.08300559497315922,-1.3386024513135149,0.8775284812559095,1,0.05515586722550114,0.0015253136901720887,0.09697509994621321,-1.2869221579723369,0.0020486037876659116,0.20076041663276212,1.3937583185390159,0.9072181376971926,1,0.05168029334117776,3.62567060536906e-4,0.0395143710926147,-1.3420780251978381,6
LotjaGi1g1v0695100.1,LotjaGi1g1v0695100,chr1,126289947,126295139,+,"IPR003656 (Zinc finger, BED-type), IPR008906 (HAT, C-terminal dimerisation domain), IPR012337 (Ribonuclease H-like domain), IPR025525 (hAT-like transposase, RNase-H fold)","GO:0003677, GO:0046983",AT3G42170.1 BED zinc finger and hAT dimerization domain-containing protein DAYSLEEPER,sp|Q9M2N5|DSLE_ARATH Zinc finger BED domain-containing protein DAYSLEEPER,tr|V7CA32|V7CA32_PHAVU Uncharacterized protein,"BED zinc finger,hAT family dimerization domain",7.458254639358961,7.465521927833188,7.181891542962684,7.049317221704229,7.494308941899834,7.433131869337493,7.383668799710877,7.256828078926334,7.324107805776979,7.2791835005637,7.053380776423504,7.028624928713589,7.569152816054263,7.226948750768896,7.446992911913443,7.4553940225578055,6.710822578680461,7.004523183747159,6.962593793017437,7.1322069762632,0.14236709645791554,0.9910872402308273,0.1870933614134344,0.16486872706886732,1,0.27438837633056257,0.2727962449812644,1,0.13226628842862936,1.29003355341012e-4,0.018816878500219014,0.6073162615136651,0.5855702431321665,1,-0.08729501491712814,0.6226295386881164,1,0.05482707298480505,0.004998852602185338,0.20882292851978143,-0.4202229001002307,0.41299410768584705,1,0.1421220879019332,0.06918736895589324,0.993802749810399,-0.33292788518310257,5.455396781004339e-4,0.054421640107803926,-0.4750499730850358,4
LotjaGi1g1v0109000.1,LotjaGi1g1v0109000,chr1,16979727,16983531,+,IPR010255 (Haem peroxidase),"GO:0004601, GO:0005576, GO:0006979, GO:0016491, GO:0020037, GO:0042744, GO:0046872, GO:0055114, GO:0098869",AT5G05340.1 Peroxidase superfamily protein,sp|A7NY33|PER4_VITVI Peroxidase 4,tr|I3SIA8|I3SIA8_LOTJA Peroxidase,Peroxidase,4.635062384340725,4.15211595039586,5.0759304569764705,5.803140601318638,7.82210596898269,7.421195251669393,6.807029840182189,7.640108979244604,6.007901074927509,5.617569650943803,5.348122339733943,5.690697302876027,6.4222811575229315,6.513471681937505,5.980948815200886,5.485773122024714,4.279361518619328,5.414445408261452,5.1485126409558575,5.500416184810592,0.7624440732558461,1,-0.14111251581300557,3.325516596183577e-4,0.09852286696056031,2.6189252105525904,0.00644566046898302,0.2963232177953657,1.177815204854093,9.378679881855992e-5,0.01436652404267962,2.1589630276086273,5.637125703485119e-6,0.0011221226388937456,-2.7600377263655957,0.001394190667460621,0.14404905917275548,-1.3189277206670986,1.689323326693969e-5,0.002560891317500431,-2.3000755434216327,0.023293766914799,0.7940422274210069,1.4411100056984973,0.48945928503297237,1,0.4599621829439632,0.04147617804021353,0.7815107807372241,-0.981147822754534,4
LotjaGi1g1v0116100.1,LotjaGi1g1v0116100,chr1,18243871,18247585,+,IPR001938 (Thaumatin),"GO:0016020, GO:0016021",AT5G02140.1 Pathogenesis-related thaumatin superfamily protein,sp|Q53MB8|TLPH_ORYSJ Thaumatin-like protein,tr|A0A151R4J0|A0A151R4J0_CAJCA Thaumatin-like protein,Pathogenesis-related thaumatin family protein,4.929982064119226,4.671934008255073,6.354217987605656,6.704599689832541,4.643391948856017,4.653777814640648,5.3042798380433425,5.491220966672982,5.133221820584147,5.452377780579429,6.123154057724366,5.937602986229823,6.4192605012183845,6.379916112390357,6.216087969451645,6.362775251910911,5.8437696890992905,6.299712504317262,6.054880063716267,6.371406320595038,0.25472121103335404,1,0.2704618562116959,0.9807510183510167,1,-0.010165711594635538,0.6568946642122433,1,-0.10170654343394672,0.002062391923346206,0.15773869130095813,0.8671638756643508,0.4404204168738216,1,0.2806275678063314,0.10379772368026764,1,0.37216839964564263,0.033616461847478435,0.559657432802346,-0.5967020194526549,0.8093011970908383,1,0.09154083183931118,0.024151142184485785,0.7463964609249902,-0.8773295872589864,2.3554519752527831e-4,0.027554747365093026,-0.9688704190982975,6
LotjaGi1g1v0132800.1,LotjaGi1g1v0132800,chr1,21406088,21410649,-,IPR033389 (AUX/IAA domain),"GO:0005634, GO:0006351, GO:0006355, GO:0009734",AT5G65670.2 indole-3-acetic acid inducible 9,sp|Q38827|IAA9_ARATH Auxin-responsive protein IAA9,tr|I3SE46|I3SE46_LOTJA Auxin-induced protein,Auxin-responsive protein,6.745369365544374,6.5252622189746585,4.985003168740034,5.01333789062739,6.192342949518159,6.243225028265324,6.11590442454026,5.909645994499083,5.755723707511407,5.488793628240071,4.9765554912270575,4.908104403579204,6.534916976865528,6.271257868066363,5.7790723990164965,5.8104875765022514,5.155135971830915,5.399006697709313,4.791655850520347,5.140296755296256,0.8849651382381385,1,0.04105575960313057,0.4051239828007193,1,-0.3446098028528775,0.10022689378508635,1,-0.44474629764726986,0.0018513275784641453,0.1478916599035526,0.988660157110359,0.2496448868319625,1,0.3856655624560081,0.0458727036303763,1,0.48580205725040043,0.0021790739469661055,0.12441210990338249,-0.9476043975072285,0.786342445067473,1,0.10013649479439236,3.4011824369373315e-4,0.054838838308827374,-1.3332699599632365,5.781217390617524e-7,1.2234290821678658e-4,-1.433406454757629,6
LotjaGi1g1v0132800.2,LotjaGi1g1v0132800,chr1,21406107,21410553,-,NA,"GO:0005634, GO:0006351, GO:0006355, GO:0009734",AT5G65670.2 indole-3-acetic acid inducible 9,sp|Q38827|IAA9_ARATH Auxin-responsive protein IAA9,tr|I3SE46|I3SE46_LOTJA Auxin-induced protein,Auxin-responsive protein,6.745369365544374,6.5252622189746585,4.985003168740034,5.01333789062739,6.192342949518159,6.243225028265324,6.11590442454026,5.909645994499083,5.755723707511407,5.488793628240071,4.9765554912270575,4.908104403579204,6.534916976865528,6.271257868066363,5.7790723990164965,5.8104875765022514,5.155135971830915,5.399006697709313,4.791655850520347,5.140296755296256,0.8849651382381385,1,0.04105575960313057,0.4051239828007193,1,-0.3446098028528775,0.10022689378508635,1,-0.44474629764726986,0.0018513275784641453,0.1478916599035526,0.988660157110359,0.2496448868319625,1,0.3856655624560081,0.0458727036303763,1,0.48580205725040043,0.0021790739469661055,0.12441210990338249,-0.9476043975072285,0.786342445067473,1,0.10013649479439236,3.4011824369373315e-4,0.054838838308827374,-1.3332699599632365,5.781217390617524e-7,1.2234290821678658e-4,-1.433406454757629,6
LotjaGi1g1v0147600.1,LotjaGi1g1v0147600,chr1,25222892,25228713,+,"IPR002772 (Glycoside hydrolase family 3 C-terminal domain), IPR017853 (Glycoside hydrolase superfamily), IPR026891 (Fibronectin type III-like domain)","GO:0004553, GO:0005975, GO:0016787",AT1G78060.1 Glycosyl hydrolase family protein,sp|Q9SGZ5|BXL7_ARATH Probable beta-D-xylosidase 7,tr|A0A1J7HJ40|A0A1J7HJ40_LUPAN Uncharacterized protein,"Beta-xylosidase, putative",3.4119566181245276,3.081510894069388,2.6591035807874386,2.144007791899056,4.914013028586193,5.152688762076244,4.117932824894135,4.527103871106403,3.883746562601155,2.939873442604171,3.2887497764304996,3.567597755174663,3.1810079809259038,3.2482567841206573,2.809458093110274,2.909240510869869,2.913671167233961,2.3909811110231836,2.0972993110347904,2.336944149771826,0.3572651051257078,1,0.765109902340178,0.016066259586552646,0.6485115929779408,2.3662508085373015,4.204378106165741e-4,0.03901664578648659,2.5786753942839695,0.11566999178151724,1,1.4547332137621558,0.023158914233836706,0.463682812551329,-1.6011409061971236,7.427599234289515e-4,0.0882285452369529,-1.8135654919437914,0.388560033932317,1,-0.6896233114219779,0.7664711081668236,1,-0.21242458574666784,0.2520292994396965,1,0.9115175947751456,0.09113065184518773,0.9969872362492922,1.1239421805218135,3
LotjaGi1g1v0228700.2,LotjaGi1g1v0228700,chr1,52891185,52918694,-,"IPR008930 (Terpenoid cyclases/protein prenyltransferase alpha-alpha toroid), IPR008949 (Isoprenoid synthase domain)","GO:0000287, GO:0008152, GO:0010333, GO:0016829",AT4G02780.1 Terpenoid cyclases/Protein prenyltransferases superfamily protein,"sp|O04408|KSA_PEA Ent-copalyl diphosphate synthase, chloroplastic",tr|K7KF95|K7KF95_SOYBN Uncharacterized protein,Copalyldiphosphate synthase,5.525636502796271,5.151374119767515,5.730436729586287,5.604378335219838,5.126414577547375,5.4545921975580525,5.476467983174387,5.646545474684143,4.571821978163992,4.504342678852157,4.619977866809195,5.3149953141982005,5.782528415810912,4.700701282390821,6.093021795687852,5.69191155870867,4.959282740525438,5.021492148806039,5.793144893807856,5.714319989025041,0.23106545464789188,1,0.4949170101831729,0.14150145374721645,1,0.9911883417032481,0.06932286308256592,0.9326277168390893,-0.7318530637727554,0.028973514423755585,0.6689333035309656,1.0618530100451367,0.37753350162072147,1,-0.49627133152007513,0.0015025651095698135,0.1502358334554735,1.2267700739559282,0.23690689554112138,1,-0.5669359998619636,0.004600029598041324,0.3401316002787026,1.7230414054760033,0.9102386326203992,1,-0.07066466834188856,8.189494740491664e-5,0.010984195175875884,-1.7937060738178918,8
LotjaGi1g1v0330500.1,LotjaGi1g1v0330500,chr1,78619684,78628963,-,"IPR005380 (XS domain), IPR005381 (Zinc finger-XS domain)",NA,AT5G23570.1 XS domain-containing protein / XS zinc finger domain-containing protein-like protein,sp|Q9LDX1|SGS3_ARATH Protein SUPPRESSOR OF GENE SILENCING 3,tr|D3GBV0|D3GBV0_LOTJA Reduced leaflet 1,Protein SUPPRESSOR OF GENE SILENCING 3,7.189507229644045,7.130904123819682,6.714686394977772,7.064993785247215,7.3074577985025995,7.0899104627773255,7.226427679675292,7.181487513388105,7.048000070697439,7.0418069551204,6.902690977823692,6.741039333455872,7.3683753446012235,7.335596346803895,7.252640112837502,7.577502895536403,6.493103452193806,6.948468688931299,6.89716749562878,7.145471979905256,0.8714195130179236,1,0.026958206337961376,0.24797679551679727,1,0.30347546668101694,0.7863055884438221,1,-0.042462369212181654,4.5267900289759e-4,0.05172886424020642,0.6899958845181904,0.2025025774408044,1,-0.27651726034305557,0.6414266603441654,1,0.06942057555014303,5.630815068167322e-4,0.04654604318349505,-0.663037678180229,0.1380368593485447,1,0.3459378358931986,0.11138324639905421,1,-0.3865204178371734,3.533802925061553e-5,0.005135086823837779,-0.732458253730372,6
LotjaGi1g1v0384500.1,LotjaGi1g1v0384500,chr1,86785365,86789415,+,"IPR001611 (Leucine-rich repeat), IPR011009 (Protein kinase-like domain), IPR013210 (Leucine-rich repeat-containing N-terminal, plant-type), IPR032675 (Leucine-rich repeat domain, L domain-like)","GO:0000166, GO:0004672, GO:0004674, GO:0005524, GO:0006468, GO:0016020, GO:0016021, GO:0016301, GO:0016310, GO:0016491, GO:0016740, GO:0032440, GO:0055114",AT3G47570.1 Leucine-rich repeat protein kinase family protein,sp|C0LGP4|Y3475_ARATH Probable LRR receptor-like serine/threonine-protein kinase At3g47570,tr|K7LFA3|K7LFA3_SOYBN Uncharacterized protein,"Receptor-kinase, putative",6.336500336066378,6.176298762063917,5.856679659678942,4.711682101660835,4.389870567390307,4.1750995753681055,4.6302196332379,4.279696314492864,5.000483009760062,5.232124415751462,3.9749438572076454,4.3728071904205805,3.8860430234517525,4.19762171039101,4.019285225474914,3.5295349760265053,5.995199711780332,5.194146403386708,4.736599562319553,5.634328686142745,0.9563491874668075,1,0.02399692659215233,0.015214069144526986,0.6378948195083831,-1.826543990589822,1.5879766731619985e-4,0.01733017439133188,-1.585895619107414,1.8661407215033874e-7,9.30038227237876e-5,-2.8629172317757297,0.0031779028223121158,0.14523562577706473,1.850540917181974,6.97070226325244e-5,0.011172088031773046,1.6098925456995663,3.478912788377008e-7,9.204830497389667e-5,2.8869141583678815,0.727578256310309,1,-0.24064837148240778,0.16910671820744277,1,1.0363732411859075,0.018922548598666006,0.5722053308361954,1.2770216126683154,9
LotjaGi1g1v0447000.1,LotjaGi1g1v0447000,chr1,94571167,94580417,-,"IPR005612 (CCAAT-binding factor), IPR011501 (Nucleolar complex-associated protein 3, N-terminal), IPR016024 (Armadillo-type fold)",GO:0005730,AT1G79150.1 binding protein,sp|Q6DRN3|NOC3L_DANRE Nucleolar complex protein 3 homolog,tr|A0A0B2PDL3|A0A0B2PDL3_GLYSO Nucleolar complex protein 3 like,Nucleolar complex protein 3 like,7.002728396749249,7.034536102376875,6.736102392754563,6.74530875102894,6.652988836956266,6.76505678245922,7.124538460019844,6.754003491243076,6.9719987349963395,7.124793458523169,6.603227395655761,6.8504598438741535,7.284352652554861,7.04709167993875,7.105089011202786,7.172807479349121,6.434376618388836,6.701751660682006,6.5442556575718545,6.7873103101911525,0.17449202157824106,1,0.22362334435450432,0.07658270789453504,1,0.45887969247091914,0.05952821235313001,0.8936469325596021,0.2903288351335906,4.706476627379289e-5,0.008346282078877014,0.8085171082011683,0.26758765979191707,1,-0.23525634811641485,0.6433385915771666,1,-0.06670549077908627,0.00218549864164387,0.12441210990338249,-0.5848937638466639,0.4590132914320522,1,0.1685508573373286,0.14414076162236564,1,-0.34963741573024903,0.00290443056891718,0.18525997097144217,-0.5181882730675775,4
LotjaGi1g1v0509100.1,LotjaGi1g1v0509100,chr1,102813727,102820891,-,"IPR017730 (Chaperonin ClpB), IPR027417 (P-loop containing nucleoside triphosphate hydrolase)","GO:0000166, GO:0005524, GO:0019538",AT5G15450.1 casein lytic proteinase B3,"sp|Q9LF37|CLPB3_ARATH Chaperone protein ClpB3, chloroplastic",tr|A0A151TCE6|A0A151TCE6_CAJCA Chaperone protein clpB 2,ATP-dependent chaperone ClpB,5.1439852922905205,5.454643132299564,4.698925442927493,4.258888007806124,5.651812619264378,5.400876230410179,5.5977642261512015,5.038020025326493,5.055884957310833,5.002492120381746,4.553661865707503,4.640469619777917,5.288124463066849,5.15027539653709,5.129287896152341,5.154334049258817,3.4039915727537764,4.6752099723254466,4.1582861477303315,4.86016442992243,0.4711437709269173,1,0.2579774802924396,0.024030250796325342,0.7690050871820194,1.192606323283421,0.21441516869283017,1,0.42262235237470464,2.0951963545111336e-4,0.028158648364495855,1.6916335433818281,0.024470851907309063,0.47518769237833797,-0.9346288429909814,0.5811928734259328,1,-0.164644872082265,4.4629789446564756e-4,0.03882267653012231,-1.4336560630893886,0.08612184914378092,1,0.7699839709087165,0.2934663271945862,1,-0.4990272200984072,5.549230423103141e-4,0.055231313028483636,-1.2690111910071236,4
LotjaGi1g1v0545100.2,LotjaGi1g1v0545100,chr1,107437610,107451847,-,"IPR000977 (DNA ligase, ATP-dependent), IPR001279 (Metallo-beta-lactamase), IPR011084 (DNA repair metallo-beta-lactamase), IPR012340 (Nucleic acid-binding, OB-fold)","GO:0000166, GO:0003677, GO:0003909, GO:0003910, GO:0005524, GO:0006260, GO:0006281, GO:0006310, GO:0006974, GO:0016874, GO:0051103, GO:0071897",AT1G66730.1 DNA LIGASE 6,sp|F4HPZ9|LIG6_ARATH DNA ligase 6,tr|A0A0L9TDF0|A0A0L9TDF0_PHAAN DNA ligase,DNA ligase,4.293955399902085,4.47244564613808,3.7522081262438403,3.982475382357533,3.763023036396474,3.5540827675012774,3.8949963720478453,3.7455534851572847,3.6007485484824406,3.4923148769027565,3.479681659151132,3.391350819518642,4.280891530051108,3.699184497440435,3.366410954186162,4.211842107253845,4.552166168764311,3.914792849194344,4.1300634693647105,3.915018035681426,0.6050705585665763,1,-0.20040125132633796,0.10993949896784373,1,-1.0208264182171525,7.965105605299117e-5,0.00970797799179717,-1.572368456394475,0.06478283938163873,0.8987288619688782,-0.824911645470596,0.12379621024643825,0.8885468690808035,0.8204251668908146,3.7601124775374036e-4,0.04982135731221296,1.371967205068137,0.17509013460585707,0.9912532830541054,0.624510394144258,0.3655807352421245,1,0.5515420381773226,0.7488491709065661,1,-0.19591477274655641,0.10593687659259537,1,-0.7474568109238791,1
LotjaGi1g1v0545800.1,LotjaGi1g1v0545800,chr1,107543428,107546136,-,NA,NA,AT2G47485.1 hypothetical protein,sp|E2RYF8|TPX2_PATPE Targeting protein for Xklp2 homolog,tr|I3SI01|I3SI01_LOTJA Uncharacterized protein,Agenet domain-containing protein,6.162929398205044,6.0794087233188066,5.7961652723470785,5.845953461117615,6.255761109799115,6.297141610855288,5.8535296577082825,6.076925422871385,6.03208362488492,5.940087970549232,5.98805792616427,5.796464011941957,5.707119056536695,5.798437257929959,5.714021020660188,5.444658927788517,6.244776823378581,6.214664573586005,5.689742751862979,5.715177396431028,0.16505116390990401,1,-0.23589778835663558,0.00569523629006889,0.3928451437171886,-0.7273755345060167,0.15436767807956425,1,-0.22519472549895442,6.409097708749089e-5,0.010616744878934829,-0.847949210263964,0.02380318404344445,0.4691168712632262,0.49147774614938117,0.9436069329074974,1,-0.010703062857681174,0.00414406100272386,0.1873933424537928,0.6120514219073283,0.03553238707236854,0.9439846344678056,-0.5021808090070623,0.6432683823185006,1,0.12057367575794715,0.0017980689121798016,0.1339090911829542,0.6227544847650095,9
LotjaGi1g1v0554200.2,LotjaGi1g1v0554200,chr1,108616035,108642257,+,"IPR003440 (Glycosyl transferase, family 48), IPR026899 (1,3-beta-glucan synthase subunit FKS1-like, domain-1)","GO:0000148, GO:0003843, GO:0006075, GO:0016020, GO:0016021, GO:0016740, GO:0016757",AT5G13000.1 glucan synthase-like 12,sp|Q9LXT9|CALS3_ARATH Callose synthase 3,tr|I1KZH4|I1KZH4_SOYBN Uncharacterized protein,Callose synthase,8.956327792973184,8.803610849864256,8.780273305803584,8.63200102554039,9.150915592690742,9.086487069109268,8.958517065494545,8.830740449982597,8.705289789172635,8.79101511680194,8.48779730864546,8.615501455284365,9.029239322708133,8.77635700800894,9.240246308347801,8.997665441672678,8.396959222301508,8.702214749972587,8.614019269281435,8.431362122705126,0.225432507520256,1,0.18428030039921453,0.09732817510140195,1,0.40438966161311324,0.6843564101238192,1,0.05763891256807369,4.0977982976891355e-4,0.04798128867031186,0.6010047354404987,0.281760250631486,1,-0.22010936121389868,0.3544808032321325,1,0.12664138783114084,0.016183791299969743,0.3946164054168706,-0.4167244350412841,0.1120920359035958,1,0.3467507490450395,0.3862044617180959,1,-0.19661507382738544,6.836622777452608e-4,0.06598151133025842,-0.543365822872425,6
LotjaGi1g1v0556300.1,LotjaGi1g1v0556300,chr1,108846572,108848853,+,"IPR000726 (Glycoside hydrolase, family 19, catalytic), IPR001002 (Chitin-binding, type 1), IPR023346 (Lysozyme-like domain)","GO:0004568, GO:0005975, GO:0006032, GO:0008061, GO:0016998",AT3G12500.1 basic chitinase,sp|P06215|CHIT_PHAVU Endochitinase,tr|G7J999|G7J999_MEDTR Chitinase (Class I) / Hevein,Chitinase,8.236221937411957,7.975815887152726,8.602499121941221,8.175781515394549,7.636160119574453,7.380620072665597,7.407510108944999,7.555403850617591,7.167687211887719,7.340403806832198,7.960829726162044,8.196891211432078,8.138740793614748,7.646653332144204,7.915360550682477,7.632780855368023,8.559320498950305,8.801302624418451,8.026900098744049,8.888169657210188,0.3298160241623344,1,-0.26694164850061414,4.3838086147143167e-4,0.0995269601879825,-1.5823432255405407,3.168999890051552e-5,0.004402037941021298,-1.0637928898766726,0.007316339768294966,0.34760010952775316,-0.8031778811896035,5.512057861937186e-4,0.04409039457491554,1.3154015770399268,0.0014620622995186701,0.14885076225929272,0.7968512413760586,0.08657723399302289,0.7985981797517867,0.5362362326889893,0.20197805389428974,1,-0.5185503356638681,0.06460314393652394,0.983078850509291,-0.7791653443509372,0.37090008223301824,1,-0.2606150086870691,1
LotjaGi1g1v0644300.3,LotjaGi1g1v0644300,chr1,120160201,120166411,-,IPR003480 (Transferase),"GO:0016740, GO:0016747",AT2G19070.1 spermidine hydroxycinnamoyl transferase,sp|O64470|SHT_ARATH Spermidine hydroxycinnamoyl transferase,tr|Q2HVM4|Q2HVM4_MEDTR Transferase,Hydroxycinnamoyl CoA shikimate/quinate hydroxycinnamoyltransferase,3.722848160168632,4.032746461984114,6.604628013350107,6.610973645316181,3.1392362648849716,3.268405970268417,3.4910342541308257,3.5713599529425295,4.141209092086749,4.283861707712654,6.0726077562425536,6.129003912455869,4.8989965022805295,5.221135822062768,5.162184060439677,5.762557506225947,6.454555491878302,6.45996177073474,6.832822418758236,6.839639142670993,0.24144730632811776,1,-0.2538586010416661,1.088982505206129e-4,0.05104634766876988,-2.1914626581808876,1.8232593386195422e-5,0.0027850756309614182,-0.9176782225507891,8.531280752446799e-4,0.08518922355095124,-0.9269228111493633,2.0276185381668858e-4,0.0199081086830737,1.9376040571392215,0.0032569325850919017,0.25768188587022933,0.663819621509123,0.018869461271904992,0.42751484245077204,0.6730642101076971,0.015334270368230986,0.6638117543708781,-1.2737844356300985,0.01952583511152946,0.6941970654011463,-1.2645398470315243,0.9731761499217949,1,0.009244588598574134,1
LotjaGi1g1v0645200.1,LotjaGi1g1v0645200,chr1,120244310,120248038,-,"IPR005123 (Oxoglutarate/iron-dependent dioxygenase), IPR026992 (Non-haem dioxygenase N-terminal domain)","GO:0016491, GO:0046872, GO:0055114",AT1G17020.1 senescence-related gene 1,sp|Q39224|SRG1_ARATH Protein SRG1,tr|I3SHE6|I3SHE6_LOTJA Uncharacterized protein,2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein,6.923898369915045,6.913395317481994,8.174681157342956,7.480887147591975,4.7358513920722025,4.590285197976975,5.5464413171776314,5.933994391737304,6.466359887497803,7.553291985594064,7.3884449151004175,7.544525433517716,7.326673980111572,6.478091635194402,7.111147244953485,7.476587541729894,8.647704303647307,8.134978957592693,8.344094046546061,8.471180551682261,0.15982256528745203,1,-0.48735702877582393,2.8428700707199996e-5,0.018497325054174278,-2.450783683017167,0.0016689510966545172,0.11555536635107468,-1.0100055828538994,1.5584700741406803e-4,0.021766632035498168,-1.4182058137434626,8.302225108278509e-5,0.010081537642626556,1.963426654241343,0.098549438678894,1,0.5226485540780754,0.018975595500500562,0.42751484245077204,0.9308487849676385,0.0065665535707232735,0.41824346722141764,-1.4407781001632678,0.061757649889338455,0.9729177199864224,-1.0325778692737047,0.26619525101308317,1,0.40820023088956314,1
LotjaGi1g1v0659500_LC.1,LotjaGi1g1v0659500_LC,chr1,122050673,122051007,-,"IPR002325 (Cytochrome f), IPR024094 (Cytochrome f large domain)","GO:0005506, GO:0009055, GO:0009507, GO:0009536, GO:0009579, GO:0015979, GO:0016020, GO:0016021, GO:0020037, GO:0022900, GO:0031361, GO:0042651, GO:0046872, GO:0055114",ATCG00540.1 photosynthetic electron transfer A (ChrC),sp|Q9BBR8|CYF_LOTJA Cytochrome f,tr|A0A023INB7|A0A023INB7_LENCU Cytochrome f,Cytochrome f,6.568467736574891,6.950504883263834,6.7328603731737084,6.685721781179248,7.383428318368488,7.169529135222152,6.706259038618305,7.108422405509779,6.913430985174945,6.721813929037281,7.102453948571436,7.377686478808249,6.624255716617276,6.596088909492549,6.527730811818977,6.433848992666636,7.06873477480659,6.940419103647269,6.80690707907482,6.228820516055745,0.8095659892599691,1,-0.05724935253270645,0.5065950389462743,1,-0.2544511765479044,0.12225073913029477,1,0.33842110397806996,0.03624748466443757,0.7256495485306581,-0.5672888693265149,0.5395163617120269,1,0.19720182401519795,0.06302342041250752,1,-0.3956704565107764,0.06609576509251193,0.7222278402476027,0.5100395167938084,0.0837200085354341,1,-0.5928722805259743,0.38625465660166886,1,0.3128376927786105,3.9751209131136254e-4,0.04268261603110231,0.9057099733045849,7
LotjaGi2g1v0090000_LC.1,LotjaGi2g1v0090000_LC,chr2,26393016,26394604,+,NA,"GO:0005622, GO:0005634, GO:0005737, GO:0005793, GO:0006888, GO:0016192, GO:0048471",AT4G19020.1 chromomethylase 2,"sp|Q6FXA4|ARGD_CAAcetylornithine aminotransferase, mitochondrial",tr|K3Z340|K3Z340_SETIT Uncharacterized protein,Trafficking protein particle complex subunit 2,6.22399764241542,6.860624082270032,7.559584723085519,7.520164594807415,6.3462200990288276,6.427441788102519,6.875340231772302,6.9887906819416115,7.030541335677851,7.6060784473070555,7.7703820677981525,8.074829110214985,7.005275167990407,7.449179692869782,7.475104263762588,7.506406794608465,7.605787747324757,7.418312609872212,7.567290167355953,7.204840512459335,0.3324061686578522,1,0.1727230624251928,0.1320705180113845,1,0.44588931999653925,4.876420398258864e-5,0.006413069914881798,0.668233822594182,0.5563272401242999,1,0.12031859601539695,0.27798452360860976,1,-0.27316625757134644,0.002193439023382534,0.19756359666392187,-0.49551076016898915,0.8026238835310946,1,0.05240446640979586,0.39928226394997646,1,-0.22234450259764274,0.24492584147429083,1,0.3255707239811423,0.004196071307321764,0.23633531339972222,0.547915226578785,10
