ID,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,C_fSC_1,C_fSC_2,C_fSC_3,C_fSC_4,C_AtSC_1,C_AtSC_2,C_AtSC_3,C_AtSC_4,C_LjSC_1,C_LjSC_2,C_LjSC_3,C_LjSC_4,C_mock_1,C_mock_2,C_mock_3,C_mock_4,fullSC_vs_Mock_pvalue,fullSC_vs_Mock_padj,fullSC_vs_Mock_log2FoldChange,AtSC_vs_Mock_pvalue,AtSC_vs_Mock_padj,AtSC_vs_Mock_log2FoldChange,LjSC_vs_Mock_pvalue,LjSC_vs_Mock_padj,LjSC_vs_Mock_log2FoldChange,fullSC_vs_AtSC_pvalue,fullSC_vs_AtSC_padj,fullSC_vs_AtSC_log2FoldChange,fullSC_vs_LjSC_pvalue,fullSC_vs_LjSC_padj,fullSC_vs_LjSC_log2FoldChange,AtSC_vs_LjSC_pvalue,AtSC_vs_LjSC_padj,AtSC_vs_LjSC_log2FoldChange,cl
AT5G19420.1,NA,5,6547625,6553283,-,5658,protein_coding,Regulator of chromosome condensation (RCC1) family with FYVE zinc finger domain-containing protein [Source:UniProtKB/TrEMBL;Acc:F4K148],7.681028434893597,7.589983309967894,7.82078367418297,7.5514466133254095,7.6352430112600205,7.295092757219976,7.821887878934148,7.672845181231852,7.706314348854211,7.817158466238749,7.61573966051712,7.770991835703567,7.83715302103765,7.1418369923666365,7.935297604598206,7.794495940991177,2.9783948211961695e-4,0.03833907788412414,0.8986714653685608,0.001059875705156733,0.09052837336167004,0.7961887957498343,1.981459317913031e-4,0.03724537496682098,0.9981177488492733,0.4595716080366574,1,0.10248266961872657,0.5350677111676638,1,-0.09944628348071248,0.19366449242022027,1,-0.20192895309943903,8
AT2G28940.1,NA,2,12426710,12428730,-,2020,protein_coding,At2g28940 [Source:UniProtKB/TrEMBL;Acc:O81064],4.520498137839494,4.830965977545277,4.856379078006591,4.267235307462738,4.334708405867329,4.563967084129611,4.935885138466869,4.343300999480832,5.122061442945611,4.704156538550559,4.358173251550446,4.372151510851104,4.809678268404688,4.0322133870474115,4.877127509815145,5.049629625740929,3.092305698803296e-4,0.03903776256349207,6.918212517038953,3.578000065117142e-4,0.04167433684659856,6.791116493738665,8.51867999106122e-4,0.08130243567089579,6.765094939321821,0.7745398701398192,1,0.12709602330028788,0.7688105215446753,1,0.1531175777171324,0.9590719220363342,1,0.026021554416844533,2
AT3G24560.2,RSY3,3,8963770,8966616,+,2846,protein_coding,Adenine nucleotide alpha hydrolases-like superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4J7P7],5.02536900467651,4.787529027028066,5.0728622200159,5.19357411496731,5.1251862300833855,5.120575798285206,4.99404995510296,5.19067333655651,5.088801585662339,5.269234918958111,5.26954345537568,4.903653585174616,4.99561310958297,4.312591513956661,5.041008853392304,5.0289683708036605,3.24695737670123e-4,0.04000767702042818,5.605356151718258,1.5319925680779505e-4,0.02256886612485566,5.8682991561274465,2.471792834327296e-4,0.03724537496682098,6.044767226338712,0.5525385854049529,1,-0.26294300440918855,0.39955277444738235,1,-0.43941107462045476,0.7240424805711465,1,-0.17646807021126623,8
AT1G03960.1,B''EPSILON,1,1013652,1017957,+,4305,protein_coding,Probable serine/threonine protein phosphatase 2A regulatory subunit B''epsilon [Source:UniProtKB/Swiss-Prot;Acc:Q84JI6],5.075601447544078,4.600725623213071,4.691274775737471,4.623674578096226,4.945252512531345,4.926410384415548,5.050965719686525,5.090477866345116,4.820173099137384,4.5933781140240795,4.6406633030816185,4.926182777822759,4.850352015513675,4.172893189967462,5.186476750107442,4.794146791884349,3.2602093954386187e-4,0.04000767702042818,6.663055810153328,4.6358222410869966e-5,0.011441508600811067,7.536269303047154,1.6978684146105673e-4,0.03467916742499265,7.371247399101568,0.0319669849398439,0.5560062675506088,-0.8732134928938271,0.15282021149518082,1,-0.7081915889482403,0.7203018062839806,1,0.16502190394558688,2
AT3G49390.2,CID10,3,18314367,18318041,-,3674,protein_coding,Polyadenylate-binding protein-interacting protein 10 [Source:UniProtKB/Swiss-Prot;Acc:Q9SG10],5.8418666372077555,5.591890697557658,6.082101574243857,5.305268193228638,5.9341048886424606,5.8814640402297895,5.846457348796698,5.547402402486961,5.741680850436753,4.590063005091382,5.574681840085643,6.121762822014551,6.076034736945144,4.560384334713274,5.471461598088323,5.823388190819393,3.3841451408861016e-4,0.040334896753776724,8.302253732005008,1.5385376479131032e-4,0.022586587414502084,8.737257961446952,3.140323540528173e-4,0.04123381344519601,8.855174250142161,0.5487027700518372,1,-0.4350042294419438,0.520088219500472,1,-0.5529205181371527,0.8869775093239817,1,-0.11791628869520894,2
AT5G03330.2,NA,5,807227,809817,+,2590,protein_coding,At5g03330 [Source:UniProtKB/TrEMBL;Acc:Q9LZF7],4.62613141370702,4.921509305914553,4.624865864249697,5.001239857789837,4.9525782147411395,4.721030355004631,5.082100771410838,4.790385802662418,4.947922985750257,4.694979852063456,4.735165236168588,5.194854710746784,4.873811794414515,4.200924434499928,4.693172302848635,4.754098672578029,3.7660663685733914e-4,0.04325906158617709,4.916495527054599,1.5276782697352075e-4,0.02256886612485566,5.191036673695104,1.541763529792664e-4,0.033270657136975655,5.540392532832707,0.553641615465997,1,-0.2745411466405043,0.24970563307632895,1,-0.623897005778107,0.500483043196335,1,-0.3493558591376027,8
AT5G08470.2,PEX1,5,2735919,2743065,+,7146,protein_coding,Peroxisome biogenesis protein 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9FNP1],5.269042294110982,5.482622242774414,5.056342584430214,5.326768841020048,5.305022139327812,4.847780335806744,5.45163931826886,5.784809873251968,5.396665594914538,5.050916912654377,5.198762968256173,5.561674226112353,5.589016189463029,4.637604476189339,5.5190327582102086,5.7669489518634505,3.908072393905466e-4,0.044351172515773855,3.3434460833381556,2.8131282145472307e-4,0.035707426094352165,3.3663568053410735,2.1407178784169035e-4,0.03724537496682098,3.7468624578649643,0.9605151598080653,1,-0.02291072200291784,0.45596863455638054,1,-0.4034163745268086,0.46451834336555103,1,-0.3805056525238908,8
AT5G22760.1,NA,5,7571175,7577993,+,6818,protein_coding,PHD finger family protein [Source:UniProtKB/TrEMBL;Acc:F4KBB1],8.533655679603026,8.00981463851056,7.584305987113213,8.114868302653164,8.263071339679218,7.823875343681847,8.257972061600956,7.988885427058761,7.9793033497849954,7.964218461366782,8.126467546438056,8.022487008590428,7.605782593292118,7.283209193865136,8.137370789837998,8.148930612704966,5.085303622387465e-4,0.05431118257191782,1.2978399443318442,3.95600534954779e-4,0.04508353266277104,1.2962337721406332,1.8206307596347522e-4,0.03613909320063724,1.5183647284448036,0.9939625395393156,1,0.0016061721912111358,0.3768077519307416,1,-0.2205247841129594,0.3572205368412626,1,-0.22213095630417054,8
AT2G24600.1,NA,2,10452116,10454593,-,2477,protein_coding,Ankyrin repeat family protein [Source:UniProtKB/TrEMBL;Acc:F4IPR3],5.796822742266958,5.797121077168798,8.266193912328273,6.0376895382174975,6.369699705016664,7.223708951323147,7.010871173457021,5.138186210682429,8.450831995861742,8.156512154988905,6.73775307214715,6.965064158101142,5.658431716204365,4.614165509803832,7.110007408332837,7.064993983212603,5.348555487364555e-4,0.05614812045202703,6.905656695208457,4.022031142469797e-4,0.04546830927904359,7.037911967497167,2.736802461933427e-4,0.03806316055610043,7.662752107277531,0.7811135228036087,1,-0.13225527228871098,0.1755473957774554,1,-0.757095412069074,0.24932939916968966,1,-0.624840139780363,8
AT3G02280.3,ATR3,3,453329,457869,+,4540,protein_coding,NADPH-dependent diflavin oxidoreductase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q6NPS8],4.474171653814164,5.765351398186859,5.887533990967186,5.850274645072275,5.069373703653108,5.983716483575048,5.9587071742822735,5.999788112918474,4.902738293053047,4.476169352734241,5.744591415389614,5.804851322942335,5.757732518935852,4.4459389346910685,5.709569924235767,5.78472256130597,6.640635190299454e-4,0.0663233439631158,8.42314331314274,1.0529699843595222e-4,0.01780782837548824,9.493655713476107,0.004555650714811424,0.23897383650400375,7.443612644162449,0.21531199712058222,1,-1.0705124003333668,0.3301008326831273,1,0.9795306689802908,0.036170333609532354,0.6317572335129857,2.0500430693136575,2
AT1G32230.6,RCD1,1,11611998,11617419,+,5421,protein_coding,Poly [ADP-ribose] polymerase [Source:UniProtKB/TrEMBL;Acc:M5BF30],6.728575329415324,7.008490108958566,6.987356365245636,7.331940426591731,6.748457366989723,7.180962989155766,7.333522489333653,7.44035477662348,7.05137431138696,6.9770587741129395,7.228479041133241,7.3520158730928475,7.15311771291064,6.850116109125151,7.079740530292366,7.257964268523322,6.676874956503435e-4,0.06637798315052931,0.7587560668787747,2.273410249596707e-5,0.008553491081608713,0.9094207867804337,0.0012337131910949786,0.10494110146951123,0.7709497123807721,0.23932126744985652,1,-0.150664719901659,0.9329436572802614,1,-0.012193645501997485,0.3166959950651679,1,0.13847107439966153,2
AT1G03920.3,NA,1,1001116,1004410,+,3294,protein_coding,Non-specific serine/threonine protein kinase [Source:UniProtKB/TrEMBL;Acc:F4I2K0],4.770111431070002,4.517885556070267,4.816854829290595,4.765213359767509,4.723004486402369,4.764351713326409,4.612052885758351,5.058064796037674,4.620096510433395,4.726253378963706,4.3554383310689175,4.651733727633803,4.618165048231169,4.081872098821595,4.671833931477563,4.760270803396808,6.67551048940531e-4,0.06637798315052931,5.779742556218408,3.6383739158649033e-4,0.04214532853774469,6.017901025907533,0.00364764568260571,0.2118440377205624,5.237209347971362,0.6028354406335663,1,-0.23815846968912496,0.32644470264514003,1,0.5425332082470462,0.14143433373685638,1,0.7806916779361712,2
AT3G48090.2,EDS1,3,17755374,17757757,-,2383,protein_coding,Protein EDS1 [Source:UniProtKB/Swiss-Prot;Acc:Q9SU72],4.6774547632382655,5.169282375843999,4.589061430305609,4.541177216664322,4.7072487199974615,5.159971831650058,5.28402663304023,4.980922215542716,5.013463552665389,4.95834420660554,4.560701115512785,5.036143012972076,4.491379258361406,4.1627367545560965,5.007959772208809,4.748028451471028,6.840740616796437e-4,0.06738598051422354,7.179018624925508,1.5499156040132286e-4,0.02267488987462952,7.953100440789203,7.027239783283476e-4,0.07111962373354166,7.572476668642562,0.17152658604310042,1,-0.7740818158636961,0.5560963944300091,1,-0.3934580437170542,0.5528772335277724,1,0.3806237721466419,2
AT3G16400.1,NSP1,3,5566083,5568545,+,2462,protein_coding,Nitrile-specifier protein 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9SDM9],8.968608473601282,9.264697235304538,9.02187186139586,9.095889786114471,9.264775481656372,9.737458309036604,9.3966987259824,9.147702696102485,8.971598906008145,8.70384034202009,9.181205329646435,8.910097043531534,8.781288154284551,9.5965514151051,8.429726716935322,8.45112390295665,7.634032568598196e-4,0.0730328091363055,-0.6951375238626964,0.2505201155927327,1,-0.2315627614173117,1.3070904410336946e-4,0.033270657136975655,-0.8624155857741372,1.5598860785068336e-4,0.009882943427790872,-0.46357476244538476,0.24744936754250157,1,0.1672780619114408,6.288104073249241e-6,6.216081735846387e-4,0.6308528243568254,4
AT4G31350.1,NA,4,15212433,15216029,+,3596,protein_coding,At4g31350 [Source:UniProtKB/TrEMBL;Acc:Q8GS18],6.760658854249925,6.468914531400003,6.358291113490273,6.178300673864262,6.709382022957567,6.466132593966233,6.540640884523543,6.371882852093319,6.572616193708277,6.723065900578342,6.282289767198077,6.035302039135901,5.96595451837608,5.613802338678918,6.40305266423182,6.272925606287877,7.658608330086933e-4,0.07310582190485196,1.4832311942755931,1.1019381479668515e-4,0.018414997982623905,1.676603859445885,0.0018822746460130139,0.13926629495819,1.4841755097778448,0.3808921350289412,1,-0.1933726651702918,0.9971370396290842,1,-9.443155022514554e-4,0.4469934202131022,1,0.19242834966804034,2
AT3G57410.7,VLN3,3,21243136,21251121,-,7985,protein_coding,Villin-3 [Source:UniProtKB/Swiss-Prot;Acc:O81645],8.340676611479523,7.973232324555955,7.725278935264118,8.251451296930766,8.297800176162145,8.225417781732224,8.270211791486377,8.17439574430924,8.01832754825058,8.148826677053387,7.981436628151887,8.278656527078242,8.382847163801312,7.529021616798959,8.562393478000569,8.402500967279408,7.70616122355377e-4,0.07314332503299835,0.9576221694254824,2.90855619235442e-5,0.009289382226887938,1.1632989747822138,1.4668563174337516e-4,0.033270657136975655,1.172538137126935,0.2037294145782977,1,-0.20567680535673136,0.2581863132077639,1,-0.21491596770145255,0.9597080505182406,1,-0.009239162344721176,8
AT2G15220.1,NA,2,6608561,6609681,+,1120,protein_coding,At2g15220/F15A23.4 [Source:UniProtKB/TrEMBL;Acc:Q9SKL6],4.481623589456123,4.721036045958306,4.370666148536417,4.34406115366325,4.742154331624483,4.852168976750537,4.571082489013859,4.550953015761067,4.15989362908677,3.995955894529569,4.2808448538782615,4.225835402419257,5.290895805851637,5.237400799170927,4.560924613944004,4.818977364484406,7.80433243924209e-4,0.07336072492887565,-2.0694485031898524,0.05468281459701879,0.8234718075478601,-1.144456832497568,8.88877439642652e-6,0.0052932025560692006,-3.1333426471679084,0.01775692517739968,0.4010423455594789,-0.9249916706922844,0.0414588191576349,0.8385181630440082,1.0638941439780563,5.8350228522257096e-5,0.004761378647416179,1.9888858146703408,4
AT3G54540.2,ABCF4,3,20189805,20192792,+,2987,protein_coding,ABC transporter F family member 4 [Source:UniProtKB/Swiss-Prot;Acc:Q9M1H3],8.076303873704266,7.736263566758135,7.970434577796406,8.000930470327441,8.167081740187776,8.166342502547446,8.1013713136921,7.961503086116197,7.868327377278218,7.92947656824327,8.542123578730344,8.202514574868587,7.98216451170247,7.2826622943075545,7.577923904617993,7.788545106679247,7.914273269165843e-4,0.07391108971243063,1.123839674909757,3.4922396328404735e-5,0.010398020540598255,1.356839373595853,4.004512243220004e-6,0.003194542974402675,1.6722888033698093,0.2191360362079455,1,-0.232999698686096,0.013490088708133174,0.4590107514943267,-0.5484491284600522,0.14033181988694923,1,-0.3154494297739562,8
AT5G43540.1,NA,5,17496855,17497694,+,839,protein_coding,C2H2 and C2HC zinc fingers superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q9FIY6],4.0844385681182285,4.214419827958197,3.9180585514902075,4.588028234076617,4.014349936817038,4.5232149142777685,4.1823315451415315,4.465649069940411,4.188961266215407,3.902339465466428,4.776793522797632,4.618686783761785,4.031574816253739,3.8409997102699394,3.907664466632376,3.759328269731264,8.231232395926714e-4,0.07621132037653519,3.3649059526154055,1.857227380685319e-4,0.026350192501803787,3.688180542131972,4.718595805529574e-5,0.017812699165874142,4.335008330501096,0.4887792324616334,1,-0.3232745895165668,0.06928233518349006,1,-0.9701023778856905,0.19916880668881048,1,-0.6468277883691238,8
AT3G49120.1,PER34,3,18207651,18210333,+,2682,protein_coding,Peroxidase 34 [Source:UniProtKB/Swiss-Prot;Acc:Q9SMU8],8.141491339830798,8.226452530050722,8.718156783947476,8.243897554195994,8.67349802706846,8.88942110390464,8.389242921084458,7.740761044665678,7.767156362155164,7.994159224897061,8.155559381270386,8.021041746610095,9.876826724910035,9.207372050275353,9.196863433425476,9.266540499586238,8.271776863089988e-4,0.07642271617449263,-1.4471637939161244,0.004617630326814939,0.23297542985409977,-1.1986601942486117,1.1359763866381746e-4,0.029831727718672065,-1.8235229357967895,0.33155808750667914,1,-0.24850359966751281,0.2120348916849395,1,0.37635914188066505,0.032590745569160195,0.6023031903629825,0.6248627415481779,9
AT5G24350.3,NA,5,8301105,8310895,+,9790,protein_coding,CONTAINS InterPro DOMAIN/s: Secretory pathway Sec39 (InterPro:IPR013244); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink). [Source:TAIR;Acc:AT5G24350],8.506516772943352,8.69671815886806,8.732645567267639,8.348886781110844,8.532116409364766,8.697719444298667,8.978560723245353,8.250735265624845,8.801061705965175,8.31228900595935,8.673666169545452,8.971573028648846,8.504247709755822,7.797364431552375,9.03650138203276,8.46591425093946,8.957940338362725e-4,0.08097270862352442,1.1745330458942822,1.2851579578615206e-4,0.019947395820559852,1.3254642668636043,1.5082617155466173e-4,0.033270657136975655,1.4543591474452915,0.45485162319107747,1,-0.15093122096932213,0.23650824578156468,1,-0.27982610155100945,0.5733842216563207,1,-0.12889488058168735,8
AT3G53560.1,NA,3,19859585,19861097,-,1512,protein_coding,Tetratricopeptide repeat (TPR)-like superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q9LFG3],4.446918514047738,4.838619846495187,4.961758457327534,4.570501184879364,4.81273215550613,4.824607126169409,4.958358666709833,4.820444919189917,4.8670988686783545,4.827244267569864,4.747303826062414,4.612893760273714,4.70405555993258,4.144225584997354,4.711352037996136,4.44902667369706,9.445142905358378e-4,0.08424334102486093,4.2588605626379605,1.353655697472781e-4,0.020367460102900064,4.870747989908116,0.0012857954624173019,0.10806933262095217,4.393843222669087,0.10495159847416737,0.9031195986769894,-0.611887427270156,0.7620906722351267,1,-0.1349826600311265,0.2617765955958076,1,0.47690476723902947,2
AT1G53790.2,NA,1,20079081,20081464,-,2383,protein_coding,F-box and associated interaction domains-containing protein [Source:UniProtKB/TrEMBL;Acc:B3H7F2],4.837456224427883,4.474887187568787,4.682896776888171,4.866140173848829,4.899759505405598,4.851917792913386,4.857781311868174,4.833447453456407,4.6677529705431695,4.9115477671392265,4.677793847861202,4.694910908465228,5.26426008352155,4.1653572304498425,5.141244863082239,4.971080714812252,0.0010304242633263647,0.08927446840457698,5.382778751508963,3.270085465932304e-4,0.03927818565330052,5.855724702948737,9.700559656921915e-4,0.08974609678220101,5.72576168815055,0.2880850302860376,1,-0.47294595143977436,0.5185857632950632,1,-0.3429829366415877,0.7964076196860562,1,0.12996301479818667,2
AT4G16890.1,SNC1,4,9500271,9505830,-,5559,protein_coding,"disease resistance protein (TIR-NBS-LRR class), putative [Source:TAIR;Acc:AT4G16890]",6.639656454306982,7.266065969488301,7.739054286425641,7.073807567455129,7.002317008861441,7.586928774802185,7.3579140586570215,6.998894764967006,7.505347125285667,7.440070058820514,7.082065493817553,7.43745810877708,7.424770389430048,7.7621004676627035,7.817082849769468,7.348022441680438,0.001049553489980816,0.0900279023433644,-1.0688282372498792,0.003475073024060878,0.19408994380091665,-0.9247678421600629,3.31696112252991e-4,0.04284593628557712,-1.2711419836448816,0.4683581887488608,1,-0.14406039508981638,0.37533818798764984,1,0.20231374639500244,0.11999721102925058,1,0.3463741414848188,9
AT3G59770.1,SAC9,3,22078972,22086236,-,7264,protein_coding,SacI homology domain-containing protein / WW domain-containing protein [Source:UniProtKB/TrEMBL;Acc:F4J9G0],9.713781321364483,9.672178567042046,9.541354877415573,9.915357057725062,9.710857287610322,9.622992512568953,9.780994967122645,9.912948036894427,9.740387887596276,9.72283793081543,9.864088211070845,10.07716034269927,9.62300009193304,9.574639908444489,9.540388746942899,9.579652976079426,0.00105856055100919,0.09062034431317958,0.39104231292399266,6.394217201357165e-4,0.06405470195203639,0.3980290585601906,1.3409578208879616e-6,0.0015748804629761948,0.6242061423684376,0.9207459167122949,1,-0.006986745636197943,0.004102107218320399,0.19338505457796168,-0.233163829444445,0.0038908683793067145,0.1602769248268664,-0.22617708380824705,8
AT1G12010.1,NA,1,4056165,4057968,+,1803,protein_coding,1-aminocyclopropane-1-carboxylate oxidase 3 [Source:UniProtKB/Swiss-Prot;Acc:O65378],9.430455922853486,9.654357286019916,9.972945385319289,10.590553943322904,9.537180558327648,9.889349243224686,10.066525057834303,10.107651251307686,10.289540083352763,10.337931399102832,10.363188444230063,10.729956683776294,9.157493745520776,9.602251314451253,9.439001094608901,9.468751580308089,0.001089996026192212,0.09257670973639602,0.8038022982847268,0.007253096379530996,0.3030246194926586,0.645811690123707,8.357361317943454e-5,0.02506022954061342,1.0524053729914815,0.272696483496231,1,0.1579906081610198,0.13865586513111952,1,-0.24860307470675475,0.012535777305385154,0.34501620635189184,-0.40659368286777453,8
AT5G41610.2,CHX18,5,16638302,16641832,-,3530,protein_coding,Cation/H(+) antiporter 18 [Source:UniProtKB/Swiss-Prot;Acc:Q9FFR9],4.752786370416871,5.0703424048375565,4.7979142666297685,4.8298869757012355,4.787199230080128,5.012150102366283,5.103570372299558,5.035595070388811,5.019153638826383,4.758224316701762,4.544871194034066,4.772938530701696,4.754836647281665,4.335752527219674,4.8059870331862236,4.940085331179876,0.0012623166365523589,0.10218370281554987,2.8128462127502414,2.5374283408473357e-4,0.03270807019848334,3.133985220199986,0.015211915817141073,0.4564654370111601,2.2771166013899826,0.401510281048998,1,-0.32113900744974433,0.2386139696151524,1,0.5357296113602588,0.050357496146200144,0.7401304119064824,0.8568686188100031,2
AT1G47600.1,TGG4,1,17491731,17494779,+,3048,protein_coding,Myrosinase 4 [Source:UniProtKB/Swiss-Prot;Acc:Q8GRX1],6.185593050682657,6.387282317250163,5.313227050582531,5.5377807135254615,6.157702720774001,5.713336512438479,5.520434182182822,5.256971105224621,5.105533294427465,5.119953618422407,5.82998932050531,5.497466286458082,7.208730224858761,6.612075129209195,6.242208224204717,6.3913473748993725,0.001370657964616386,0.1067480298580119,-1.58103865283361,4.170417108073018e-4,0.04664688765326116,-1.7250818470408746,0.0061995029793278575,0.2886728920330196,-1.471639905811866,0.6408885068944612,1,0.1440431942072646,0.7664292979138199,1,-0.10939874702174393,0.4786759666144198,1,-0.25344194122900854,10
AT4G30270.1,XTH24,4,14819192,14820595,-,1403,protein_coding,Xyloglucan endotransglucosylase/hydrolase protein 24 [Source:UniProtKB/Swiss-Prot;Acc:P24806],8.353492507522917,9.384056970282897,9.637224340760202,9.56851762682615,8.846495218493049,9.887499182866684,9.87328107839225,9.28327069934844,9.955070494498043,9.854365847590197,9.442224711609512,9.519736559450765,9.319501602746515,9.637706974709037,9.716170994432357,9.59408508000382,0.0015588990860900425,0.11616625210438856,-0.4603885910435937,0.21839489895527547,1,-0.17264666292643732,6.327589669347585e-5,0.021928728788525895,-0.6301429161114396,0.0010593029496373976,0.05289894104751754,-0.2877419281171564,0.08935534065282796,1,0.16975432506784585,2.6367642245504017e-6,2.7778868168502825e-4,0.4574962531850022,4
AT5G38030.1,DTX30,5,15171143,15175566,-,4423,protein_coding,Protein DETOXIFICATION 30 [Source:UniProtKB/Swiss-Prot;Acc:Q9LS19],7.859446927152336,7.366900364027629,6.989474222979711,6.975766130408968,8.106227400707132,7.2895319085954045,7.500442999961904,7.4302405512704395,6.600761747274329,6.458260712601629,6.845784940772203,6.913686447643081,7.3236837621551105,7.70944901597308,7.030822374800638,7.248127806866956,0.0016162869864967564,0.1185991808152875,-0.7719367395862617,0.2945713068725347,1,-0.2502914271157549,5.245505936867952e-5,0.018955554787245896,-1.1029833203088564,4.1100009319142145e-4,0.02318040525599617,-0.5216453124705068,0.07381608171840369,1,0.3310465807225947,1.1717063506119823e-6,1.2920437595937534e-4,0.8526918931931016,4
AT2G39770.3,CYT1,2,16588872,16590985,+,2113,protein_coding,VTC1 [Source:UniProtKB/TrEMBL;Acc:A0A178VW16],6.196309927385464,5.857345256541977,5.761157317217893,5.141904384613918,6.2794861849095565,5.567303467569451,5.904063640379233,5.578384823780433,6.210760090490607,6.137208061367668,5.717002986253273,5.891019906970661,5.515515558647258,4.9229021959956185,5.504049501832016,5.8404463255294,0.0016681811552889166,0.12096696491780773,2.0817410426240595,1.915452394879502e-4,0.02663991028141623,2.4463248516205907,9.10712547428106e-6,0.005347906459063933,3.137167181010691,0.2073621419496239,1,-0.36458380899653126,0.0019699891686926615,0.10755853271402269,-1.0554261383866317,0.03282390695587935,0.603744649254043,-0.6908423293901005,8
AT5G56010.1,HSP90-3,5,22681238,22684252,+,3014,protein_coding,Heat shock protein 90-3 [Source:UniProtKB/Swiss-Prot;Acc:P51818],12.53939795670697,10.58897593730164,10.752091187224844,10.363087620964704,11.901107387883124,10.26820952241333,10.737598647770492,10.61478790020219,10.352648869716578,10.712678927528497,10.50978502110412,10.453612923039456,10.97640206402364,10.326265235750737,10.805722881402836,11.145659501512322,0.00170419798056879,0.12254887678270168,0.5171839855240655,0.021199969635717044,0.5367273749689321,0.3725444246515123,1.966664867999523e-4,0.03724537496682098,0.6697539659377483,0.1306682227364652,0.948966695537372,0.14463956087255322,0.1775150292246353,1,-0.15256998041368272,0.006733147694430529,0.23138106318992505,-0.29720954128623595,8
AT4G18020.9,APRR2,4,10003342,10007218,-,3876,protein_coding,Two-component response regulator-like APRR2 [Source:UniProtKB/Swiss-Prot;Acc:Q6LA43],4.226977676084834,4.595958585483562,5.421860382066168,4.986909564578568,4.287055439157793,5.702083919276268,5.457207881305853,4.832958306244272,5.345967865513287,5.244025890874,5.149785419394475,5.268947996885193,5.290811814947712,4.2065977600726,5.613573004625895,4.385156873712345,0.0017110554720132748,0.12277788465109123,7.256274320698097,3.1019981444231447e-4,0.03801521204237987,8.026660571294265,0.0025708671237835426,0.1723546876984559,7.275897310759026,0.2955695018452736,1,-0.7703862505961675,0.9799827550396538,1,-0.019622990060928984,0.3381634733235502,1,0.7507632605352386,2
AT1G11100.3,NA,1,3703934,3709586,-,5652,protein_coding,SNF2 domain-containing protein / helicase domain-containing protein / zinc finger protein-like protein (Fragment) [Source:UniProtKB/TrEMBL;Acc:C0SUU4],5.812808652995731,5.4867649584845974,5.781844921553265,5.734268790385948,5.578494992121158,5.265014839751679,5.827303978311734,5.679342479324516,5.971853026052402,6.277167430009697,5.896221894253959,5.832279897510526,5.981763320113654,5.253449512421884,5.896933737659987,5.9571666926532,0.0017310991433207915,0.12345455146730391,1.420048678777525,0.019274612893433216,0.5103956165335325,1.0418320024753323,3.603158985651895e-5,0.014371845463524728,1.9884324190822682,0.10980781810574691,0.9138119987693598,0.3782166763021927,0.029753914011629922,0.7294501535925253,-0.5683837403047433,2.1903125798120886e-4,0.015537403555467169,-0.946600416606936,8
AT4G13280.2,TPS12,4,7733161,7736745,-,3584,protein_coding,(Z)-gamma-bisabolene synthase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9T0J9],7.736254883677088,7.304931662533967,7.502081169432266,7.57007966988087,7.869262671404916,7.806456567061959,8.131184235110728,8.28485068819092,7.2550113429206204,7.704857344330835,7.464696744604037,7.452753058230125,7.398733788614497,8.195285806717404,7.909328495167773,8.103025839171881,0.0025129493911350323,0.1599169829349736,-0.8073530879841312,0.44423660656446967,1,-0.19793972604414423,2.421389784430913e-4,0.03724537496682098,-1.078379977560981,1.572686486798604e-4,0.009922905418712028,-0.609413361939987,0.16071171014426353,1,0.27102688957684973,1.7968096285650947e-6,1.938341625745563e-4,0.8804402515168367,4
AT2G43590.1,NA,2,18081304,18082776,-,1472,protein_coding,Endochitinase At2g43590 [Source:UniProtKB/Swiss-Prot;Acc:O24658],8.091815534726335,8.137624657201183,6.710439948377456,7.11776245917108,7.813955706181527,7.993372464755153,7.796109224241752,7.0666494750019595,5.79371707483496,5.592381925918702,6.881036292233732,6.8321767758883905,9.7885946898769,8.805278856024273,8.416762530352123,8.506852295985206,0.002522662874115805,0.16029869273431596,-1.4147258119144537,0.049389484993772534,0.7930829569072171,-0.9015345708396114,1.0514471777541546e-5,0.005773400866940994,-2.2648180722434876,0.0654317331532483,0.7732450174281159,-0.5131912410748423,0.011959013242630358,0.4206938119229951,0.850092260329034,2.9399594370501538e-5,0.0025973499908427343,1.3632835014038762,4
